userName,score,at,content
Alesha Joice Fayola,1,6/12/2024 4:27,"Tolong kembalikan maps ke versi lama.. kenapa maps sekarang ga bisa buka linimasa, harus memakai hp versi tertentu.. kembalikan seperti dulu yang bisa buka linimasa di tiap tipe hp dan setiap waktu"
Andriano Gilang Permana,2,6/11/2024 21:59,Kenapa navigasi nya ga ikutin arahan dari maps malah kita sendiri yang zoom maps nya. Tolong diperbaiki secepatnya. Sangat mengecewakan.
Erna Widia,5,6/11/2024 18:31,"Google maps adalah salah satu apk yg bisa membantu orangÂ² yang susah mencari suatu jalan / tempat, apk ini keren, bisa lebih memudahkan suatu pengemudi ketika kebingungan mencari jalan"
Suharno Semito,4,6/11/2024 18:24,"Sudah banyak peningkatan. Namun perlu ada peningkatan lagi, yaitu perlu ada pilihan mode siang dan mode malam otomatis, seperti di aplikasi navigasi sebelah. . Ketika jam 06.00 : 17.59 mode siang, temanya terang. . Saat jam 18.00 - 05.59, masuk mode malam, tema gelap, sehingga tidak menyilaukan mata saat mengemudi pada malam hari ."
Fuad Adiyansyah,1,6/11/2024 10:21,Posisi orang sudah sampai di titik lokasi tetapi kendaraan masih jauh tertinggal. Aplikasi kerjanya Lambat dan Lama. ðŸ‘ŽðŸ“µ
Rahma Liza,5,6/11/2024 5:56,"Sangat membantu untuk berpergian kebanyak tempat, tidak repot bertanya kesetiap orang. cukup dgn Google Maps. hampir semua daerah sudah terjangkau dgn google maps. semoga kedepan makin sempurna lagi terimakasih google maps..."
Adi Darmawan,4,6/11/2024 5:05,"sejauh ini membantu banget sih tapi kadang apk nya kadang ngebug pas ngeliat daerah jalan gitu, dan tolong ya google pas kita sudah milih rute awal sama rute yang kita tuju sepanjang jalan birunya itu bisa kita klik daerah yang kita ragu / yang kita tidak kita ketahui itu aja kurangnya soalnya kalo di lihat dari view jalan ga ngotak jauh banget mana daerahnya cuma beberapa ada jalan yang seperti ada pertigaan / perempatan itu di skip jadi saya ga tahu pasti jadinya arah jalannya kemana sekian itu aja"
Rendra Abdillah Mukti,1,6/10/2024 20:48,"aplikasi jelek, masa ganti nama tempat saja gak disetujuin padahal cuma ganti loh, dan itu yg namain kan pake akun saya nah terus aku mau ganti nama lagi, eh malah ga bisa, dasar google maps jelek. Aplikasi ga jelas minimal perbaiki lah, mudahin untuk ganti nama tempat."
Praditya Lukmansyah,5,6/10/2024 11:33,"Terimakasih GMaps, berkat fitur street view sama linimasanya , aku bisa jadi liat banyak kenangan indah yg mungkin ga bisa terulang lagi . Kembangin lagi ya banyak fitur bagusnya dan tolong masuk gang ( yang sedang ) biar bisa lihat banyak kenangan lagi....terimakasihðŸ«‚ðŸ˜"
Llinda Wln,5,6/10/2024 0:06,"Google Maps adalah aplikasi navigasi terbaik yang pernah saya gunakan. Akurasinya luar biasa, dan petunjuk arah yang diberikan sangat jelas dan mudah diikuti. Fitur penunjuk lalu lintas real time sangat membantu dalam menghindari kemacetan, dan informasi mengenai tempat tempat menarik di sekitar sangat berguna. Antar mukanya juga user friendly dan terus diperbarui dengan fitur fitur baru yang semakin memudahkan pengguna. Sangat direkomendasikan untuk semua kebutuhan navigasi Anda!"
Gus Indra,4,6/9/2024 23:39,Sudah baik Namun Harus Ditingkatkan lagi Akurasinya masih kurang masih sering mengarahkan ke jalan yang ditutup portal kalau Daerah Perumahan Dan Kadang memilih rute Gang Buntu padahal tidak ada jalan buat kendaraan
Jodi Jodiya,4,6/9/2024 20:08,"Saran buat google maps,, untuk jalan pelosok yang tidak bisa di jangkau mobil,,, untuk tim foto jalan ( lapangan ) bisa pakai motor biar maps bisa mencapai pelosok2 desa,,"
Daniel Pramono,1,6/9/2024 18:36,"Tambah kacau aja ni maps, makin hancur perhitungan jarak dan durasi perjalanannya banyak yg kacau dan gak jelas"
Galang Candrawasta,5,6/9/2024 18:11,"Semakin bagus dan akurat. Sangat membantu kita dalam berpergian. Sangat membantu juga dalam melihat maps yang belum pernah di lewati, tingkatkan terus GoogleMapsðŸ”¥ðŸ™ðŸ»"
Jefry Asmoro Diyatno (emon tuju tiga),1,6/9/2024 16:44,"Google maps kualitasnya tidak patut dibanggakan, terlebih hasil potret dari satelit buram alias kurang jelas dan sangat mengecewakan. Saya sebagai pengguna kecewa berat dengan google Maps. Sangat miris! ðŸ™‚"
Yumna Nuraeni,5,6/9/2024 15:35,"Aku setiap kemana pun selalu pake gmaps. Pokoknya aku suka banget, ini memudahkan aku untuk terus berjalan menuju tujuanku dengan mudah! Worth it deh..."
nicolas s,3,6/9/2024 0:07,"saya merasa maps memang sangat membantu dalam perjalanan yang tidak kita ketahui, tapi maps memiliki problem yang selalu ada setiap saya ingin pergi dan itu bukan hanya sekali saja tetapi berkali kali, mengapa jika kita menjalani rute tersebut selalu saja dibawa kedalam perkampungan atau desa, padahal ada jalan raya yang luas dan cepat, saya merasa maps hari hari ini selalu error' saya selalu dibawa nyasar sampai sampai saya harus nanya ke orang mana jalan yang benar. semoga pernyataan ini tersampaikan."
ahmad kosasih,2,6/8/2024 23:28,"Aplikasi minta di update terus mending kalau di update tambah bagus, setelah di update malah makin enggak beres. Contoh history linimasa masa tiap hari history saya ke kota tangerang sama monas terus padahal saya enggak kemana2 yg lebih parah pernah saya tes jalan yg sudah saya lalui malah di anjurkan ke jalan yg lebih macet. Sayang aplikasi bawaan hp kalau emang bisa di copot mending gue copot aja, masih ada aplikasi Waze. # Sistem bobrok #"
Sae_Zhein _016,1,6/8/2024 23:25,"sampai sekarang petunjuk arah suka bikin pusing, mau belok ternyata masih jauh, giliran terus lewat ehh malah belok yg udah kelewatan jauh ya akhirnya puter balik dong, ngasih jalan pintas buat pemotor suruh ngelewatin jalan setapak yg ga bisa di lalui buat motor dan khusus pejalan kaki saja, dah gitu titik biru di lokasi maps tidak sesuai lokasi asli"
Manaada 1,5,6/8/2024 19:48,"Navigasi yang Akurat: Navigasi Google Maps sangat akurat dan andal. Saya sering menggunakan aplikasi ini untuk bepergian ke tempat tempat baru, dan selalu berhasil sampai di tujuan dengan tepat waktu. Petunjuk arah yang diberikan sangat jelas dan mudah diikuti."
Suheriyanto Soleh,4,6/8/2024 7:02,"Alhamdulillah, Google Maps sangat membantu perjalanan yang cepat dan tanpa kendala, namun kadangkala dilewatkan pada jalan terobosan yang sempit sehingga tidak bisa berpapasan dengan mobil lainnya. Nah akhirnya justru menjadi masalah, karena harus mengalah salah satunya...."
Anton Mulyadi (Anton_Vianny),1,6/7/2024 22:38,"Walaupun lokasi sudah diberi catatan saat menyimpannya, namun sangat sulit untuk mencarinya kembali karena tdk ada fitur pencarian untuk mencari "" kata kunci "" pada lokasi2 yg pernah tersimpan, sehingga harus scrolling di list lokasi tersimpan secara manual."
abay zen,1,6/7/2024 22:00,Aplikasi semakin buruk. Setelan tema selalu terang tidak fungsi. baru pakai 5 menit tampilan terang tiba2 berubah menjadi gelap / tampilan tidak jelas Tampilan malam Sangat menggangu perjalanan di siang hari.
Abdul Jalal,3,6/7/2024 21:56,Bisa dibilang saya tiap hari menggunakan maps Dan saya suka. Namun beberapa hari ini tampilannya kok jd kebalik? HP harus ikut diputar supaya sesuai sama tampilan peta. Parah..
novalind johan,3,6/7/2024 8:38,Kenapa gmaps saya seringkali ' signal lost '? Dan seringkali telat. Membuat saya jadi sering salah jalan di sebabkan maps nya terlambat. Sudah saya update tapi tetap saja begitu. Adakah cara supaya gmap menjadi lebih baik?
Rhisti Amelia,5,6/7/2024 8:18,"aplikasi yang sangat luar biasa, bisa membantu saat kita baru pertama kali ke suatu tempat, dan juga sudah sesuai titik buat yang kita tuju. aplikasi ini sangat bermanfaat sekali untuk saya yang suka travelingðŸ’— intinya mantap deh..."
Herul Saleh,1,6/6/2024 20:30,"Saya Driver Taksi.. Tetapi kenapa ya.. maps nya sekarang selalu berpindah pindah ga jelas ( posisi saya di toll tetapi maps di luar toll / apalagi sudah masuk komplek perumahan maps muter muter ga jelas, membuat saya bingung arah yg tujuan saya, padahal sudah saya update maps nya, sehingga saya dapat keluhan dari pelanggan kami seolah olah kita sengaja muter muter, tolong di perbaiki"
Edy Putra,2,6/6/2024 14:48,"Kenapa linimasi terkadang kilometernya tidak ke simpan, padahal sinyal ada, histori lokasi aktif, minta tolong untuk perbaikan ke depannya"
Abia Ayeb,1,6/6/2024 0:27,"Saya tak suka dg update terbaru ini... Selesai dengan mode rute sepeda motor, dan saat kembali mau menggunakan mode pejalan kaki, tidak bisa digunakan. Ini sangat menyulitkan saya untuk mencapai titik koordinat tujuan sebenarnya. Dan sangat menyebalkan."
MAS bro,1,6/5/2024 23:14,"tolong untuk tahun yang lalu jangan di hapus karena itu bisa menjadi kenangan pada sebuah tempat, dan mohon agar mem nampilkan ulang di area jalan 2024 karna sudah banyak bangunan yang berubah agar orang tidak salah saat melewati jalan yang sudah beda dari sebelumnya, nanti aku penuhin bintangnya"
Sigit Andi,2,6/5/2024 19:45,Setelah pembaruan kebijakan data linimasa disimpan di perangkat dan dicadangkan ke awan. Tampilan rute tersimpan jadi kacau balau & akses lambat banget..
maisab ramadani,1,6/5/2024 18:58,"hasil penelusuran dari beberapa lokasi masih yg lama meski sering di update,, bentuk suatu tempat sekitar satahun sampai 5 thn yg lalu padahal sdh berubah bentuk bangunan dan nama beberapa bangunan , jalan dan lain lain"
Firman Febryan,2,6/5/2024 16:39,"Bug nya kusut...... perhentian lebih dri 1 titik, tidak bisa klik berikutnya.... diarahkan ke jalur tercepat walaupun ada lagi yang lebih baik"
Harangga Harmawan,5,6/5/2024 10:31,Alhamdulillah aplikasi gmaps ini membantu saya dalam mencari lokasi yang sulit ditemukan sehingga mempermudah saya dalam mencari lokasi . Terimakasih gmaps
Fatimah DuLhamid,5,6/5/2024 8:55,"Untuk saya google Maps ini selalu yg terbaik. Kemana pun saya pergi melangkah kau hadir untuk selalu jadi teman dan banyak sekali membantu saya,terimakasih google maps"
Pengguna Google,3,6/5/2024 8:25,"Tolong navigasi nya perbaiki lagi. Setiap Deket kenapa hilang , saya pusing sebagai ojek kalau main daerah orang. Sering di tolak , tolong perbaiki lagi"
hilal budiono,2,6/4/2024 18:32,Gila nih google maps lokasi awal dengan lokasi google maps tdk akurat sama sekali lokasi awal di rumah liat google maps malah lokasi berada jauh dari rumah gila emang padahal pengaturan sudah aku izin kan semua seperti lokasi akurat dan lain lain tetap aja lokasinya berbeda jauh!!!
guntoro wp,1,6/4/2024 8:29,"keterlaluan kalian, sering update bukannya semakin baik malah tambah kacau.. bagaimana teknisi atau IT kalian bekerja. . pekerjaan saya jadi kacau karena sistem gps pada google map tidak bekerja dengan baik.."
Andrew rudi,3,6/4/2024 8:28,Sayang sekali update terakhir map tidak berfungsi dgn baik saat dipakai menuju ke beberapa tempat sekaligus atau really destination. Ikon LANJUTKAN muncul setelah kita sampai di tujuan tp tidak berfungsi saat mau ke tujuan selanjutnya. Jadi hari mengetik tujuan lagi
Panjul Fajar,2,6/4/2024 5:12,Maps nya kurang bagus . lambat Ketika dalam perjalanan sering putus2 ketika berhenti lampu merah berhenti sejenak maps tidak berfungsi seperti tidak ada jaringan . disuruh manual lagi
ê¹€ìˆ˜ë¹ˆ,1,6/3/2024 8:42,"Masa di suruh keluar tol terus masuk tol lagi, tolong diperbaiki lagi sistemnya udah 2 minggu begini melulu, aku instal ulang malah sama aja, malah masuk ke jalan jauh lebih macet"
Jakarta Bogor,5,6/2/2024 19:46,"Saya menambahkan jalan di google maps, tetapi masih ditinjau terus, tolong min di buatkan secepatnya , untuk mempermudah orang2 yang membutuhkan jalan yang saya tambahkan, terimakasih ðŸ™"
intan kusumawardhani,4,6/1/2024 21:51,"Kadang keliru... ada jalan lebih enak.. lebih luas lebih deket.... malah diputerin ga jelas Pernah mau ke suatu cafe di trawas pasang maps lah kok dituntun muterin gunung... jalanan naik turun sepi, lewat suatu desa yg jalannya sempit... keluar desa ketemu jalan besar yg lebih simpel rutenya... yg biasa kita lewati Walah...habis bensin"
Ricofriandes Rico,4,6/1/2024 21:13,Sering kali setiap digunakan maps nya berputar putar jadi banyak salah arah jalur dijalan jadinya ke tujuan yg dituju.
Deja Vu,1,6/1/2024 18:00,"Aplikasi yg bikin frustasi walau cukup manfaat sampai ada aplikasi sejenis yg lebih baik. Tidak menghargai sama sekali para kontributor local guidenya, update sesuai kondisi riil pada ditolak. Terlalu mengandalkan AI yg terbukti tolol. Di jaman semakin pintar, anda sendirian yang semakin bodoh.."
Partogi Ritonga,3,6/1/2024 17:00,"halo maps kalau bisa di perbaiki lagi mapsnya, soalnya saya jalan masih jauh kok di suruh belok, tolong di perbaiki secara efisien dan efektif agar pengguna maps ga jadi nyasar dan bingung, tolong kerjasama nya"
chairulanwar arul,5,6/1/2024 15:13,"Di update kok bukannya makin bagus malah parah, kenapa maps nya enggak bisa jalan, jadi kacau.. tolong diperbaiki.. kalau sudah di update masih blm bisa lagi panah maps nya , saya enggak mau update2 lagi"
diiajeng kusuma,4,6/1/2024 13:35,"Saya berbagi lokasi di google maps dgn suami via email. Tetapi kenapa kadang real time lokasi tidak bergerak, baterai juga tetap, dan tertulis 3 jam yang lalu. Artinya apa ya ? Dan sy tidak bs melihat posisi suami sy sekarang dimana"
Sewa Bean Bag Bali,5,6/1/2024 7:55,"Saya sangat terbantu dengan fitur ' Jelajah ' di Google Maps! Fitur ini memudahkan saya menemukan tempat tempat baru dan menarik. Saya senang memberikan ulasan kepada orang orang atau tempat yang saya rekomendasikan, dan Google Maps membuatnya sangat mudah dan menyenangkan. Selain itu, bisnis saya juga mengalami pertumbuhan yang signifikan berkat integrasi dengan Google Bisnis. Mengelola profil bisnis langsung di Google Maps telah memperlancar operasional kami dan meningkatkan visibilitas bisnis."
Emanuel Depthios,4,6/1/2024 7:43,"Koordinatnya tidak bisa disalin setelah update, dan setelah klik koordinatnya maka diganti dengan nama jalan. Ini sangat merepotkan yang ingin menggunakan koordinat"
Erica Aprilia,2,6/1/2024 2:54,"Dulu lancar untuk lihat hasil cek history linimasa akun orang lain di beda perangkat, namun sekarang entah eror atau gimana. Sekarang sdh tidak bisa liat history nya, apalagi sekarang di linimasa maps ada tulisan "" perangkat di akun ini "" tidak bisa di ceklis untuk salah satu perangkat saja agar riwayatnya tidak double. Padahal kita ada riwayat berjalan namun tidak tercatat di linimasa"
067_Diana Leko,5,5/31/2024 16:37,"Petunjuk arah jelas dan tidak membingukan, alamat yang tersedia lengkap dan titik alamat sesuai, ditambah fitur suara yang tersedia sangat membantu"
Yuda Duran,5,5/31/2024 11:05,"Google Maps adalah sebuah aplikasi yang sangat bermanfaat dan inovatif dalam membantu pengguna untuk menavigasi secara efisien di berbagai lokasi di seluruh dunia. Aplikasi ini menawarkan fitur fitur canggih seperti arah navigasi yang akurat, informasi lalu lintas real time, peta satelit yang jelas, serta estimasi waktu tempuh yang akurat. Selain itu, Google Maps juga memungkinkan pengguna untuk menemukan tempat tempat menarik, restoran, toko, dan layanan lainnya di sekitar mereka. Dengan antar"
M.Bayu Agung,3,5/31/2024 11:02,"Saya sebagai Driver GOJEK ONLINE sangat membutuhkan petunjuk arah, tetapi sekarang kurang akurat saya selalu di beri jalan kecil yg tidak bisa di lalu kendaran bermotor terlalu memaksakan dan perlu di ralat / kaji ulang lagi jalan jalan yg tidak bisa di lalui kendarana atau jalan buntu."
Yoga Y,5,5/31/2024 1:26,"Pengalaman Selama Saya menggunakan Gmaps ini, masih belum ada Keluhan apa apa. Meskipun terkadang saya masih belum mengerti saat diberi arahan oleh Gmaps. Tapi secara keseluruhan untuk Gmaps, aplikasi yang bagus untuk Menunjukan arah lokasi yang kita Mau. Terimakasih."
Muhammad Ersofyana,1,5/30/2024 12:13,"Assalamualaikum,... aplikasi setan bodoh, jarak tempuhnya dekat,.... di bikin jauh. Macet macet sedikit itu wajar. Masa jarak tinggal beberapa puluh meter,.... dibuat putar putar dan tambah menjauh dari titik tujuan. Mohon kenerjanya diperbaharui. Wassalam."
Rocky Bor,2,5/30/2024 10:21,"Saya ojol. Saya pengguna google maps untuk pekerjaan saya. Saya berterimakasih sekali karena google maps sangat membantu dalam pekerjaan saya. Namun beberapa waktu ini, navigasinya sangat kacau. Saya di arahkan ke gang gang sempit yg padahal masih ada jalan lain yang tdk perlu masuk gang. Tolong di perbaiki seperti sebelumnya. Kami ojol jadi harus berpikir dulu apakah jalan ini bisa di lalui atau tidak."
Khoiriyah Hoiriyah,1,5/29/2024 19:20,Di maps nya di hp ku lokasinya sering gak nyambung lokasinya.. padahal sinyal sudah bagus.. tapi tetap saja.. sering error
Irfan Ahmad,1,5/29/2024 17:14,"ketika saya membuka aplikasi, selalu black screen, sehingga saya harus ke playstore dahulu hanya untuk membuka maps. tolong perbaiki bug ini"
Rafika Firdani Auliya,1,5/29/2024 16:14,"Untuk linimasa, jadi tidak bisa memilih perangkat mana yang mau di aktifkan linimasanya. Terus kalau 1 email di pakai di 3 hp, jadinya linimasa di 3 hp itu terbaca semua, jadi ribet banget perjalanannya krn 3 hp ya beda orang semua. Dan hasil linimasa tidak bisa di cek di komputer. Jadi semakin buruk kualitas linimasanya"
Abang edo,1,5/29/2024 12:20,Jelas2 yg dipilih Kendaraan.. malah dikasih jalan sawah belumpur kubangan. Org lihat Maps itu artinya tidak tau Jalan klo salah ambil Rute jangan seenaknya ikut ganti rute.. apalagi pilihannya kendaraan yaa tetap Arahkan Kejalan UTAMA... terus pilihan ( lebih lambat ) gunanya untuk Apaa?? Bedakan dong mana Jalan yang bisa dilalui dengan Jalan enggak layak apalagi jalan Sawah.. Bedakan Maps buat Navigasi dengan Maps Pejalan Kaki. Jangan dijadikan satu tempat ujung2 nya mana rute terdekat main arahin aja
kotan kolores,3,5/29/2024 11:45,Kenapa gps saya selalu rendah ya.. padahal sudah ganti kartu jaringan yg lebih kuat.. dan sudah kalibrasi berulang ulang tetap saja rendah
Spear of Longinus,1,5/28/2024 19:49,"Setelah update, microphone jadi tidak bisa digunakan. Jadinya harus ngetik2 merepotkan . Ketika di downgrade microphone jadi berfungsi kembali"
Ahmad Cahyadi,1,5/28/2024 18:16,"Sinyal hilang terus, kerja apa kau sebenarnya, tak becus perbaiki masalah seperti ini. kalian di gaji bukan untuk malas, melainkan kalian berikan pelayanan navigasi yg akurat. gaji besar, tetapi hasilnya buruk. HP sudah ram 8 ,sinyal simPATI. Jaringan kau inilah yg bermasalah, kau tanam2 kabel optik panjang2, tp untuk pengguna motor gk sama sekali akurat, jaringan hilang terus, kalau sudah bagus sy akan ubah rating sy, karena sy saat ini kecewa dengan navigasi yg saat ini kau perbarui, tp jelek"
Inrianiglorya sabneno,5,5/28/2024 16:09,Sangat membantu aku untuk mengetahui jalan yang belum pernah di kunjungi sebelumnya. Gambar yang ada juga sangat jelas sehingga sangat mudah dalam membaca arah
M KaMiL,5,5/28/2024 10:45,Google Maps adalah aplikasi navigasi yang luar biasa. Fitur pencarian lokasi yang akurat dan peta yang terperinci membuat perjalanan saya menjadi lebih mudah
Taufik Yulianto,5,5/28/2024 7:18,"Google Maps mantap, sangat membantu saat menuju alamat yang baru pertama kali dituju. Terimakasih Maps semoga makin akurat dalam menemukan titik tujuan dari para penggunanya. Yang suka nyasar2 itu membuktikan mereka belum Familiar menggunakan Google Maps, tidak fokus terhadap arahan yang diberikan makanya suka dicarikan jalan lain yang lebih memutar. Sebelum digunakan setting dulu peruntukannya R2 / R4. Lalu kuota Internet jangan terlalu irit, karena ketika kuota tipis, akses Internet nya lambat."
siti lindayani,5,5/27/2024 19:10,"Tempat yg recommended untuk di kunjungi view nya indah makanan nya pun tak kalah enak nya.... bisa di pakai buat prewedding, bawa keluarga bahkan orang tercinta."
Rian Febriana,1,5/27/2024 14:27,"kenapa.. setelah saya update malah jadi sering error ya GPS saya.. padahal sebelumnya sebelum diupdate gk ada kendala.. aman"" aja.. tapi setelah diupdate malah sering hilang gps saya dan sering eror.."
Syam earlangga,3,5/27/2024 0:08,"Maps makin parah, makin kesini bukan nya semakin bagus malah sering abuÂ² enggak bergerak, kadang kasih arah belok nya juga suka telat.."
Tina Tari,5,5/26/2024 18:20,"Sebelumnya bagus, berfungsi dengan baik tapi Setelah di update aplikasinya, malah mapsnya jadi kacau, update linimasanya kacau tidak berjalan sama sekali."
Putra Samhedi,1,5/26/2024 16:19,"Aplikasi ini sangat membantu, tapi sayangnya sekarang susah untuk menambahkan lokasi, terkadang tiba - tiba lokasi telah dihapus. Mohon pencerahan"
25. Umi Khulsum,5,5/26/2024 13:00,Google Maps adalah aplikasi navigasi yang luar biasa. Fitur pencarian lokasi yang akurat dan peta yang terperinci membuat perjalanan saya menjadi lebih mudah dan efisien. Saya juga sangat menghargai fitur lalu lintas real time yang membantu saya menghindari kemacetan.
fery sujarwadi,4,5/26/2024 11:38,"Maaf untuk sebelum nya.. untuk kendaraan coba bisa di perbaharui untuk mobil besar dan kecil , soalnya ada larangan untuk kendaraan besar, , di jaan tol atau jalan umum.. terimakasih"
Rona Uly Helen Cristina,5,5/26/2024 9:25,Google Maps mengalami kemajuan. Saya sangat terbantu dengan adanya fitur yang dapat melihat kapan bus akan tiba. Terimakasih.
arifudin sahli,2,5/26/2024 7:37,Rekomendasi jalannya payah. Sering menunjukkan jalan yang sempit dan membuat tidak nyaman berkendara. Sebaiknya di berikan opsi untuk menghilangkan / menghindari jalan sempit.
Jagung rebus,5,5/26/2024 2:48,"Google Maps adalah aplikasi navigasi yang luar biasa. fitur pencarian lokasi yang akurat dan peta yang terperinci membuat perjalanan saya lebih mudah dan efisien. Saya juga sangat menghargai fitur lalu lintas real time yang membantu saya menghindari kemacetan. Terimakasih goggle maps, anda benar benar mengubah hidup saya menjadi lebih mudah."
Tom Kusuma,1,5/24/2024 23:40,Dear gmaps dan google tolong perbaiki mengenai jalur mobil sering terlalu kecil jalan yg dipilihkan g maps untuk dilalui. Mohon beri jalan yang sesuai untuk mobil ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™
Arif Rachman Dwianto,1,5/24/2024 17:31,di update makin berat saja jadi susah saat di pakai lama muncul panah serta melambat parah sehingga saat di pakai sangat mengganggu sekali
Si Cadel Kasep,1,5/24/2024 15:28,"Maaf bintang 1 ya, soalnya maps nya suka ngelag pas di pake, jujur suka gak jalan, malahan saya udah dimana tapi di maps nya kok enggak jalan jalan, mohon di perbaiki lagi ya, soalnya ini selalu di pakai oleh saya kalau mau berpergian, makasih Selalu di upgrade tapi kok gitu terus google maps nya jelek"
Nurlia Herawati,3,5/24/2024 9:10,"1. Mohon dibantu untuk penambahan fasilitas dalam aplikasi ini yakni Maps Tol Di Indonesia disesuaikan dengan Update terbaru awal 2024, karena pasti masyarakat Indonesia akan sangat tertarik jika telah tersedia update Maps terkait Tol Indonesia ... 2. Terkait update data maps tolong diperbarui terutama yang data mapsnya sudah 1 tahun lebih, agar akurasi data maps ini sangat update dan makin baik kedepannya ..."
Fitra Kurniawan,1,5/23/2024 23:10,"Akhir akhir ini mapsnya tidak bergerak sama sekali, untuk driver online tidak sangat membantu untuk mencari alamat seseorang"
roedytea chanel,5,5/23/2024 21:05,"Panahnya kenapa diam terus ya enggak gerak gerak.. Padahal udah di update, akurasi tinggi chace udah di hapus. Saya kasih bintang 4 dlu.. Klo dah normal baru saya kasih bintang 5"
Anastasia Enjellina,1,5/23/2024 20:12,Mengapa google maps saya sekarang ini tidak bisa di pakai. Sehingga saya menjadi kesusahan untuk mencari tempat tujuan.. Semoga google maps saya cepat di perbaiki
SITI RAHMADANI,5,5/23/2024 15:08,"Google Maps adalah aplikasi navigasi yang luar biasa. Fitur pencarian lokasi yang akurat dan peta yang terperinci membuat perjalanan saya menjadi lebih mudah dan efisien. Saya juga sangat menghargai fitur lalu lintas real time yang membantu saya menghindari kemacetan. Terima kasih Google Maps, Anda benar benar membuat hidup saya lebih mudah!"
Imas Masliah,5,5/21/2024 20:36,"Sangat membantu bagi yang buta arah atau yang selalu membutuhkan petunjuk jalan dan tidak perlu khawatir "" ini sudah sampai mana ya?"" Karena dengan google maps semua terselesaikan. Mudah digunakan tidak ribet ditambah ada fitur suara yang mengarahkan google maps top ðŸ‘ðŸ‘"
Pratido Rindy,4,5/20/2024 17:19,"halo developer. kenapa sekarang maps kalau zoom out sedikit saja view jalan utama jadi hilang. coba jalan kabupaten / provinsi. malahan jalan desanya masih nampak. jadi bikin takut. kita mau zoom out buat lihat rute malahan hilang, di zoom in kelihatan lagi"
Susanto,5,5/20/2024 13:54,"Bikin sengsara maps nya... tolong perbarui lagi seperti bulan bulan yang kemarin... maps macam apa ini... buat sengsara di jalan... setiap mau jalan maps nya tidak mengikuti jalannya saya.. yg ada berhenti dlu, setelah satu menit baru jalan lgi mapnya... atau saya hapus aplikasi maps ini... enggak beguna."
Haji Herman,3,5/17/2024 22:04,"Maps salah, bikin pusing, ngarahin kejalan sempit, padahal jalan besar ada, mohon di perbaiki agar yg menggunakan maps tidak tersesat di jalan"
Ade Warman,3,5/16/2024 19:42,"Tolong dong updatenya di tingkatin lagi, saya udah lama pakai aplikasi ini, makin kesini makin suka salah, di maps biru pas real nya malah macet, begitupun sebaliknya."
Budi Ujung,4,5/8/2024 0:21,Sering tidak sesuai lokasi!! Sistem sering berubah dan error!! Sering telat memberi petunjuk!! Akurasi kurang maksimal! Tolong diperbaiki!! Saya sering telat update kalah cepet dgn aplikasi maps yg lain!! Terimakasih
Putra Pangeran Darah Biru,1,5/1/2024 12:43,"Jarak dekat di tempuh dengan rute yang jauh dan memutar, waktu terbuang sangat banyak, tingkat akurasi titik di maps kadang lompat ke titik sebelahnya, menguras daya baterai,. pemakaian data internet yang banyak"
Nurul Hadi,1,4/28/2024 7:32,"Saya sebagai driver ojol pemula di kota. Yg harus bergantung ke google maps. Sangat tidak puas, setelah aplikasi google maps di update. Keluhannya ketika saya mau ngambil penumpang rute yg di kasih google maps selalu tidak tepat sasaran. Jd menurut sy harus segera diperbaiki lagi, sehingga mempermudah kan kita."
faldin Setiardi,1,4/24/2024 12:27,"Tolong perbaiki sistem dan navigasi nya, sesudah update kadang saat diam dan tidak berkendara suka melesat dan lebih dari 150 meter kadang lebih melesat nya, dan saat berkendara justru titik biru malah diam enggak bergerak sama sekali navigasi nya, padahal koneksi internet bagus, dan kuota saya banyak, tolong perbaiki bug dan sistem navigasi nya, soalnya maps ini berguna banget buat saya yang sebagai driver ojek !"
Ary Ramdhani,1,4/24/2024 9:06,Setelah di update bukannya tambah bagus kenapa ini sebaliknya. Saya mohon Kepada pengembang google maps. Tolong perbaiki navigasinya tidak sesuai dengan real time perjalanan. Dan saat perjalanan tidak berubah menjadi tanda panah. Mohon perbaiki. Setelah benar baru saya rubah kembali menjadi bintang 5. Terimakasih
Arya Juliartawan,2,4/21/2024 21:28,"Kenapa setelah di update maps sering bermasalah, ke tidak akurat untuk membaca lokasi,, sering terjadi kesalahan, contohnya di Maps tertera harus belok kiri namun google maps mengatakan belok kanan, dan lokasi sebenarnya berada di posisi kanan, tapi di katakan posisi kiri, sering error, ini sangat menyusahkan, karena saya sebagai driver ojek online, sangat merasakan dampak atas ke tidak stabilan maps saat ini, semoga ada perbaikan untuk permasalahan ini. Terimakasih"
Irwan Fikri,2,4/21/2024 9:26,"Gambar objek / bangunan di suatu tempat pada mode satelit tidak update. masih menampilkan gambar beberapa tahun sebelumnya.... kalau memang itu benar berdasarkan data / citra satelit, tentunya menampilkan objek pada wilayah tertentu secara realtime. Lebih baik lagi jika di lengkapi dengan rute / jalur transportasi perairan umum antar daerah perairan dan antar pulau. Terimakasih ."
